,id,latitude,longitude,bike_scores,walk_scores,property_page_links,transit_scores
5042,53142774,39.74399,-104.96153,98,89,https://www.walkscore.com/score/loc/lat=39.74399/lng=-104.96153/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,49.0
5043,53144058,39.72062,-104.99827,79,86,https://www.walkscore.com/score/loc/lat=39.72062/lng=-104.99827/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,48.0
5044,53146594,39.73442,-105.00327,93,84,https://www.walkscore.com/score/loc/lat=39.73442/lng=-105.00327/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,72.0
5045,53147227,39.7801,-105.01187,79,81,https://www.walkscore.com/score/loc/lat=39.7801/lng=-105.01187/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,40.0
5046,53148735,39.68406,-105.01734,73,68,https://www.walkscore.com/score/loc/lat=39.68406/lng=-105.01734/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
5047,53155619,39.76964,-104.94156,72,72,https://www.walkscore.com/score/loc/lat=39.76964/lng=-104.94156/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
5048,53696407,39.7461821,-104.9817295,97,97,https://www.walkscore.com/score/loc/lat=39.7461821/lng=-104.9817295/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,80.0
5049,53697719,39.77329,-104.75086,41,13,https://www.walkscore.com/score/loc/lat=39.77329/lng=-104.75086/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,31.0
5050,53701902,39.76359,-104.94033,83,64,https://www.walkscore.com/score/loc/lat=39.76359/lng=-104.94033/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,47.0
5051,53708736,39.66112,-105.0486,54,48,https://www.walkscore.com/score/loc/lat=39.66112/lng=-105.0486/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,34.0
5052,53718623,39.79203,-104.78052,20,6,https://www.walkscore.com/score/loc/lat=39.79203/lng=-104.78052/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,23.0
5053,53721791,39.70505,-104.98469,85,77,https://www.walkscore.com/score/loc/lat=39.70505/lng=-104.98469/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,65.0
5054,53740002,39.76853,-105.05204,65,85,https://www.walkscore.com/score/loc/lat=39.76853/lng=-105.05204/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,37.0
5055,53741170,39.76126,-104.99943,81,75,https://www.walkscore.com/score/loc/lat=39.76126/lng=-104.99943/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,75.0
5056,53742651,39.76636,-104.92413,74,65,https://www.walkscore.com/score/loc/lat=39.76636/lng=-104.92413/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5057,53760936,39.79831,-104.7784,33,12,https://www.walkscore.com/score/loc/lat=39.79831/lng=-104.7784/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,34.0
5058,53160239,39.75387,-104.97925,99,93,https://www.walkscore.com/score/loc/lat=39.75387/lng=-104.97925/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5059,53160327,39.75387,-104.97925,99,93,https://www.walkscore.com/score/loc/lat=39.75387/lng=-104.97925/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5060,53163599,39.78726,-105.02798,60,74,https://www.walkscore.com/score/loc/lat=39.78726/lng=-105.02798/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,39.0
5061,53164409,39.74045,-105.04064,98,81,https://www.walkscore.com/score/loc/lat=39.74045/lng=-105.04064/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
5062,53327267,39.7272,-104.99413,99,91,https://www.walkscore.com/score/loc/lat=39.7272/lng=-104.99413/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5063,53164589,39.71269,-104.98597,97,97,https://www.walkscore.com/score/loc/lat=39.71269/lng=-104.98597/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,64.0
5064,53165300,39.65845,-104.93077,82,58,https://www.walkscore.com/score/loc/lat=39.65845/lng=-104.93077/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,46.0
5065,53330147,39.77861,-104.97944,81,70,https://www.walkscore.com/score/loc/lat=39.77861/lng=-104.97944/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,48.0
5066,53344266,39.74738,-104.99783,92,96,https://www.walkscore.com/score/loc/lat=39.74738/lng=-104.99783/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,90.0
5067,53165619,39.7274646,-104.9851155,99,97,https://www.walkscore.com/score/loc/lat=39.7274646/lng=-104.9851155/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
5068,53763276,39.7429685,-104.9686442,91,95,https://www.walkscore.com/score/loc/lat=39.7429685/lng=-104.9686442/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
5069,53766711,39.65707,-104.90677,70,69,https://www.walkscore.com/score/loc/lat=39.65707/lng=-104.90677/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,44.0
5070,53767435,39.77607,-105.02654,62,78,https://www.walkscore.com/score/loc/lat=39.77607/lng=-105.02654/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5071,53768069,39.75196,-104.97785,96,93,https://www.walkscore.com/score/loc/lat=39.75196/lng=-104.97785/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,67.0
5072,53768913,39.77706,-104.95095,67,68,https://www.walkscore.com/score/loc/lat=39.77706/lng=-104.95095/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,50.0
5073,53769042,39.7942,-104.7744,39,25,https://www.walkscore.com/score/loc/lat=39.7942/lng=-104.7744/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,25.0
5074,53165641,39.71354,-104.98069,93,88,https://www.walkscore.com/score/loc/lat=39.71354/lng=-104.98069/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
5075,53165725,39.71307,-104.9814,94,92,https://www.walkscore.com/score/loc/lat=39.71307/lng=-104.9814/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,59.0
5076,53166263,39.76628,-105.0433,75,89,https://www.walkscore.com/score/loc/lat=39.76628/lng=-105.0433/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,35.0
5077,53171721,39.77488327026367,-105.00576782226562,88,83,https://www.walkscore.com/score/loc/lat=39.77488327026367/lng=-105.00576782226562/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
5078,53173547,39.72225,-104.99707,81,88,https://www.walkscore.com/score/loc/lat=39.72225/lng=-104.99707/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
5079,53182915,39.75387,-104.97925,99,93,https://www.walkscore.com/score/loc/lat=39.75387/lng=-104.97925/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5080,53346679,39.69527,-105.01615,61,71,https://www.walkscore.com/score/loc/lat=39.69527/lng=-105.01615/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,40.0
5081,53182925,39.7517988,-105.003911,90,90,https://www.walkscore.com/score/loc/lat=39.7517988/lng=-105.003911/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,88.0
5082,53183026,39.71676,-104.97663,97,80,https://www.walkscore.com/score/loc/lat=39.71676/lng=-104.97663/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,47.0
5083,53189149,39.69158,-105.0479,63,75,https://www.walkscore.com/score/loc/lat=39.69158/lng=-105.0479/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,37.0
5084,53770794,39.7523,-104.96427,97,74,https://www.walkscore.com/score/loc/lat=39.7523/lng=-104.96427/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,47.0
5085,53773521,39.69516,-104.97519,93,53,https://www.walkscore.com/score/loc/lat=39.69516/lng=-104.97519/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5086,53781753,39.74317,-104.89449,67,49,https://www.walkscore.com/score/loc/lat=39.74317/lng=-104.89449/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
5087,53784972,39.65859,-105.04062,68,36,https://www.walkscore.com/score/loc/lat=39.65859/lng=-105.04062/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,33.0
5088,53785532,39.70171,-105.03792,62,64,https://www.walkscore.com/score/loc/lat=39.70171/lng=-105.03792/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,40.0
5089,53189906,39.71207,-104.95149,89,36,https://www.walkscore.com/score/loc/lat=39.71207/lng=-104.95149/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5090,53202315,39.71974,-105.02991,84,83,https://www.walkscore.com/score/loc/lat=39.71974/lng=-105.02991/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5091,53218995,39.738,-104.96937,95,94,https://www.walkscore.com/score/loc/lat=39.738/lng=-104.96937/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
5092,53221041,39.79478,-104.77569,38,21,https://www.walkscore.com/score/loc/lat=39.79478/lng=-104.77569/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,25.0
5093,53223591,39.7396,-105.04585,95,80,https://www.walkscore.com/score/loc/lat=39.7396/lng=-105.04585/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
5094,53785875,39.73448,-104.98141,98,94,https://www.walkscore.com/score/loc/lat=39.73448/lng=-104.98141/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,71.0
5095,53791464,39.74583,-104.99758,93,96,https://www.walkscore.com/score/loc/lat=39.74583/lng=-104.99758/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,89.0
5096,53350637,39.7317448,-104.9819205,97,94,https://www.walkscore.com/score/loc/lat=39.7317448/lng=-104.9819205/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
5097,53793101,39.71979,-104.98856,95,96,https://www.walkscore.com/score/loc/lat=39.71979/lng=-104.98856/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
5098,53806363,39.7304965,-104.9905735,94,96,https://www.walkscore.com/score/loc/lat=39.7304965/lng=-104.9905735/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,57.0
5099,53228218,39.75069,-104.98444,98,96,https://www.walkscore.com/score/loc/lat=39.75069/lng=-104.98444/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,81.0
5100,53234369,39.74199,-104.96832,91,95,https://www.walkscore.com/score/loc/lat=39.74199/lng=-104.96832/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
5101,53809439,39.69772,-104.91388,87,80,https://www.walkscore.com/score/loc/lat=39.69772/lng=-104.91388/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,40.0
5102,53350965,39.76048,-105.01812,88,94,https://www.walkscore.com/score/loc/lat=39.76048/lng=-105.01812/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
5103,53810969,39.76629,-104.95368,82,75,https://www.walkscore.com/score/loc/lat=39.76629/lng=-104.95368/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,47.0
5104,53355763,39.75649,-104.89068,75,73,https://www.walkscore.com/score/loc/lat=39.75649/lng=-104.89068/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5105,53812424,39.73862,-105.03909,88,75,https://www.walkscore.com/score/loc/lat=39.73862/lng=-105.03909/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
5106,53235903,39.77457,-105.02446,70,81,https://www.walkscore.com/score/loc/lat=39.77457/lng=-105.02446/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5107,53237424,39.71258,-105.01742,66,78,https://www.walkscore.com/score/loc/lat=39.71258/lng=-105.01742/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5108,53238530,39.73553,-104.98496,96,97,https://www.walkscore.com/score/loc/lat=39.73553/lng=-104.98496/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,73.0
5109,53240681,39.7669,-104.93285,75,68,https://www.walkscore.com/score/loc/lat=39.7669/lng=-104.93285/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,49.0
5110,53248756,39.74537,-104.99801,91,95,https://www.walkscore.com/score/loc/lat=39.74537/lng=-104.99801/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,89.0
5111,53817866,39.79795,-104.76998,54,31,https://www.walkscore.com/score/loc/lat=39.79795/lng=-104.76998/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,31.0
5112,53817950,39.7689,-105.0525,67,88,https://www.walkscore.com/score/loc/lat=39.7689/lng=-105.0525/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,37.0
5113,53362941,39.763721,-105.02182,87,87,https://www.walkscore.com/score/loc/lat=39.763721/lng=-105.02182/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5114,53824175,39.75241,-104.97482,98,91,https://www.walkscore.com/score/loc/lat=39.75241/lng=-104.97482/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5115,53363136,39.763721,-105.021851,87,87,https://www.walkscore.com/score/loc/lat=39.763721/lng=-105.021851/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5116,53824226,39.72704,-104.99709,96,91,https://www.walkscore.com/score/loc/lat=39.72704/lng=-104.99709/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,60.0
5117,53827826,39.75808,-105.04704,77,66,https://www.walkscore.com/score/loc/lat=39.75808/lng=-105.04704/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,34.0
5118,53363249,39.763847,-105.021957,87,87,https://www.walkscore.com/score/loc/lat=39.763847/lng=-105.021957/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5119,53252450,39.70971,-104.97116,86,71,https://www.walkscore.com/score/loc/lat=39.70971/lng=-104.97116/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,37.0
5120,53831741,39.78661,-105.04249,58,56,https://www.walkscore.com/score/loc/lat=39.78661/lng=-105.04249/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,32.0
5121,53363372,39.763809,-105.021774,87,87,https://www.walkscore.com/score/loc/lat=39.763809/lng=-105.021774/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5122,53253527,39.78229,-104.96465,78,61,https://www.walkscore.com/score/loc/lat=39.78229/lng=-104.96465/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
5123,53375432,39.75084,-104.984,99,95,https://www.walkscore.com/score/loc/lat=39.75084/lng=-104.984/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,77.0
5124,53258256,39.76943,-105.01811,84,84,https://www.walkscore.com/score/loc/lat=39.76943/lng=-105.01811/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
5125,53258444,39.682629,-104.9895088,70,80,https://www.walkscore.com/score/loc/lat=39.682629/lng=-104.9895088/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,62.0
5126,53263729,39.73578,-104.97003,96,91,https://www.walkscore.com/score/loc/lat=39.73578/lng=-104.97003/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
5127,53831744,39.7823,-104.74166,48,8,https://www.walkscore.com/score/loc/lat=39.7823/lng=-104.74166/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,34.0
5128,53842501,39.65697,-104.92491,76,25,https://www.walkscore.com/score/loc/lat=39.65697/lng=-104.92491/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,46.0
5129,53842913,39.75409,-105.02474,77,91,https://www.walkscore.com/score/loc/lat=39.75409/lng=-105.02474/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
5130,53269689,39.74991,-104.98557,98,96,https://www.walkscore.com/score/loc/lat=39.74991/lng=-104.98557/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,81.0
5131,53375446,39.75387,-104.97925,99,93,https://www.walkscore.com/score/loc/lat=39.75387/lng=-104.97925/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5132,53377742,39.7096,-104.97329,89,75,https://www.walkscore.com/score/loc/lat=39.7096/lng=-104.97329/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,37.0
5133,53269903,39.75847,-104.9895,98,93,https://www.walkscore.com/score/loc/lat=39.75847/lng=-104.9895/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,73.0
5134,53846117,39.73816,-105.05025,78,78,https://www.walkscore.com/score/loc/lat=39.73816/lng=-105.05025/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
5135,53381699,39.73325,-105.04473,71,46,https://www.walkscore.com/score/loc/lat=39.73325/lng=-105.04473/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,50.0
5136,53383964,39.73986,-105.04895,92,81,https://www.walkscore.com/score/loc/lat=39.73986/lng=-105.04895/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
5137,53848705,39.76389,-105.00712,87,93,https://www.walkscore.com/score/loc/lat=39.76389/lng=-105.00712/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,67.0
5138,53269921,39.7492252,-104.9864392,95,96,https://www.walkscore.com/score/loc/lat=39.7492252/lng=-104.9864392/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,83.0
5139,53280033,39.75302,-104.97109,98,88,https://www.walkscore.com/score/loc/lat=39.75302/lng=-104.97109/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,53.0
5140,53392951,39.71754,-104.99123,89,94,https://www.walkscore.com/score/loc/lat=39.71754/lng=-104.99123/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,60.0
5141,53280062,39.68709,-104.98085,87,92,https://www.walkscore.com/score/loc/lat=39.68709/lng=-104.98085/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
5142,53289053,39.750587,-104.976479,95,93,https://www.walkscore.com/score/loc/lat=39.750587/lng=-104.976479/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,66.0
5143,53848854,39.74828338623047,-104.97369384765624,94,91,https://www.walkscore.com/score/loc/lat=39.74828338623047/lng=-104.97369384765624/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,57.0
5144,53859332,39.75194,-104.99304,95,98,https://www.walkscore.com/score/loc/lat=39.75194/lng=-104.99304/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,89.0
5145,53403976,39.73901,-104.95718,97,92,https://www.walkscore.com/score/loc/lat=39.73901/lng=-104.95718/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
5146,53865541,39.68485,-104.9428,79,83,https://www.walkscore.com/score/loc/lat=39.68485/lng=-104.9428/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
5147,53868752,39.7332,-104.95846,83,79,https://www.walkscore.com/score/loc/lat=39.7332/lng=-104.95846/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,50.0
5148,53876456,39.75607,-105.00209,93,89,https://www.walkscore.com/score/loc/lat=39.75607/lng=-105.00209/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
5149,53289180,39.71496,-104.98256,97,87,https://www.walkscore.com/score/loc/lat=39.71496/lng=-104.98256/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,57.0
5150,53289258,39.7492252,-104.9864392,95,96,https://www.walkscore.com/score/loc/lat=39.7492252/lng=-104.9864392/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,83.0
